date,customerId,firstName,lastName,phone,email,gender,address,is_active
2022-09-10,CUS83627025924,Francis,Waters,(446) 326-7364,dekzec@ib.bw,Male,1691 Jifsi Center,FALSE
2022-09-10,CUS15258117136,Carolyn,Drake,(777) 522-3289,piroeh@ganhez.dm,Female,1364 Lalo Heights,TRUE
2022-09-10,CUS29845032824,Betty,Cobb,(945) 200-3644,fimonov@wivimi.dj,Female,1365 Omud Pass,FALSE
2022-09-10,CUS97357068524,Rhoda,Nguyen,(737) 457-2960,go@fopragka.gp,Female,1786 Hicna Key,FALSE
2022-09-10,CUS74407768348,Vera,Salazar,(730) 350-3975,gitimbe@uwi.nl,Female,608 Loozo Circle,TRUE
2022-09-10,CUS16433631436,Gavin,Fox,(246) 900-5582,unup@hambadep.th,Male,1503 Jidsod Place,TRUE
2022-09-10,CUS93331081924,Mae,Valdez,(546) 401-7929,iccoibi@ekagutul.nu,Male,1765 Podnij Square,TRUE
2022-09-10,CUS42272766336,Nelle,Tate,(331) 706-9396,rorar@ipitubder.gb,Male,1835 Zejro Place,FALSE
2022-09-10,CUS81334181824,William,Greer,(835) 832-7956,suf@towah.gl,Male,1904 Tedel Ridge,TRUE
2022-09-10,CUS68366864336,Terry,Miller,(968) 639-2578,kubadoka@niribafo.ge,Male,177 Eziet Street,TRUE
2022-09-10,CUS15844218036,Jay,Tran,(373) 369-2694,ho@relzuto.cy,Female,873 Gapin Plaza,FALSE
2022-09-10,CUS45919496636,Nathaniel,Campbell,(987) 706-1021,rad@riko.lv,Male,1716 Jawcul Path,TRUE
2022-09-10,CUS67154126860,Ray,Hawkins,(815) 885-2706,bidzapoji@ju.ad,Female,1647 Bies Path,FALSE
2022-09-10,CUS58373758524,Cory,Vargas,(500) 619-1136,afeum@wap.li,Female,185 Ejtav Pike,FALSE
2022-09-10,CUS35750607324,Alberta,Bates,(409) 859-6667,fubit@gelhoj.gp,Female,205 Luem Manor,FALSE
2022-09-10,CUS50734528124,Addie,Page,(769) 447-6941,fiv@juma.sn,Female,9 Goji Loop,FALSE
2022-09-10,CUS37039143836,Jim,Copeland,(454) 421-9759,vud@te.uk,Male,222 Zacgu Pass,FALSE
2022-09-10,CUS82134887324,Essie,Rodgers,(405) 252-4540,jaso@citciw.fi,Female,1682 Mila Way,FALSE
2022-09-10,CUS61328265624,Jack,Flores,(315) 347-6611,basel@hohuwonit.pg,Male,1905 Cocte Court,TRUE
2022-09-10,CUS82100029248,Carlos,Lawson,(956) 803-7710,tut@geacuaso.wf,Female,91 Ejmew Square,TRUE
2022-09-10,CUS39879384224,Rosalie,Padilla,(972) 971-1069,nijeto@zonos.sv,Male,37 Dinwo Glen,TRUE
2022-09-10,CUS11282118536,Ola,Bates,(840) 398-9942,gewluso@dac.wf,Female,832 Cikbec Grove,TRUE
2022-09-10,CUS38226334336,Jordan,Elliott,(715) 875-1715,ve@ganot.tv,Male,949 Fofun River,FALSE
2022-09-10,CUS83620124548,Jordan,Edwards,(513) 571-4020,octuh@wac.gy,Male,1604 Ezuca Lane,FALSE
2022-09-10,CUS32245423436,Mike,Banks,(587) 831-1317,piha@mehmicgih.mx,Female,1488 Razun Trail,TRUE
2022-09-10,CUS50260101536,Bertie,Rogers,(688) 343-7733,ba@zig.bb,Female,1679 Zimof Point,FALSE
2022-09-10,CUS73778653124,Mike,Cobb,(431) 761-5273,of@zib.re,Female,1563 Ujeha Street,FALSE
2022-09-10,CUS57512983836,Samuel,Thompson,(906) 555-5020,haeveti@logu.sn,Female,488 Pagug Ridge,TRUE
2022-09-10,CUS18883460948,Luke,Harrington,(902) 478-4016,okumemsuj@maojo.lb,Female,1753 Kubji Street,TRUE
2022-09-10,CUS35735413736,Susie,Boone,(639) 268-4965,ijmusfi@kebiga.in,Male,1227 Foali Turnpike,FALSE
2022-09-10,CUS74251017036,Evelyn,Brewer,(235) 721-4168,wojutid@ogkuwto.aq,Male,897 Cahjo Manor,FALSE
2022-09-10,CUS81228018924,Elmer,Gordon,(963) 379-4906,iw@emanulo.br,Female,774 Vegi Street,FALSE
2022-09-10,CUS90678855936,Eula,Cruz,(320) 387-2759,rucra@ol.et,Female,15 Sulora Point,FALSE
2022-09-10,CUS40354794424,Dora,Lyons,(964) 501-5339,ujoogami@vecmi.in,Female,1020 Kipcu Street,TRUE
2022-09-10,CUS55324573436,Edward,Tate,(818) 952-8166,ez@zag.nu,Male,502 Uluwi Manor,FALSE
2022-09-10,CUS99724702736,Sallie,Patterson,(412) 271-9945,gunluzop@ik.bb,Female,1420 Jigur Center,TRUE
2022-09-10,CUS35263756236,Chase,Hayes,(789) 727-3164,pauwepu@amita.ck,Male,1709 Birkif Manor,TRUE
2022-09-10,CUS47238230036,Elizabeth,Richards,(675) 344-1028,adekoz@lit.mx,Male,1273 Azova Court,FALSE
2022-09-10,CUS63154335412,Isaac,Doyle,(213) 640-5093,wogu@ve.vc,Female,119 Jule Center,TRUE
2022-09-10,CUS38420100612,Antonio,Cox,(345) 338-3904,monudlo@topbiru.re,Female,311 Zaglac Manor,TRUE
2022-09-10,CUS77743270724,Adeline,Young,(703) 433-2534,fe@nepof.ao,Female,1665 Boeb Boulevard,TRUE
2022-09-10,CUS54910011324,Clara,Klein,(784) 576-6969,rodomije@woket.ss,Male,1716 Noeke Point,TRUE
2022-09-10,CUS16513471236,Harry,Franklin,(224) 704-6954,tahziham@me.an,Female,95 Okire Court,FALSE
2022-09-10,CUS36060349636,Mae,Vasquez,(657) 271-3460,vafzowgi@zude.us,Female,1377 Kidup Lane,FALSE
2022-09-10,CUS76536550336,Cynthia,Cummings,(812) 906-2036,comut@napbe.vu,Female,820 Kazug Court,TRUE
2022-09-10,CUS99684398736,Tony,Stone,(916) 563-1271,pu@ruv.td,Male,1178 Izuino Circle,FALSE
2022-09-10,CUS40890713648,Verna,Strickland,(361) 443-8153,luoc@butasce.at,Female,521 Kercok Pass,FALSE
2022-09-10,CUS53887515224,Milton,Day,(282) 893-7896,wahzeeno@tonavpes.ck,Female,1146 Jeklo Junction,FALSE
2022-09-10,CUS39730545912,Willie,Howell,(400) 232-9792,nuz@duewe.al,Male,1716 Jivo Mill,FALSE
2022-09-10,CUS46486969936,Millie,Hammond,(886) 205-9959,maz@vol.vi,Female,715 Pewta View,FALSE
2022-09-10,CUS24672012736,Victor,Brewer,(606) 245-5772,ziukbe@ot.sk,Male,1501 Pauca Loop,FALSE
2022-09-10,CUS46286082360,Chris,Cruz,(831) 744-9360,ko@odazudvu.kh,Male,706 Ugiwo Park,FALSE
2022-09-10,CUS37841897924,Eleanor,Gray,(941) 501-4942,uzba@pamro.cc,Male,1318 Puwo Highway,FALSE
2022-09-10,CUS15046584848,Ola,Ortega,(717) 559-3132,tov@ne.sd,Female,363 Ceuc Grove,FALSE
2022-09-10,CUS72148522536,Jeffery,Parker,(327) 372-6047,cavaob@uf.cl,Female,48 Suluf Boulevard,FALSE
2022-09-10,CUS87906014324,Phillip,McCoy,(360) 882-3306,tu@ilo.gu,Female,1418 Elmo Ridge,TRUE
2022-09-10,CUS27512454348,Agnes,Cross,(432) 607-5625,ok@saror.km,Female,1239 Cimeg Key,TRUE
2022-09-10,CUS41256403924,Russell,Guzman,(478) 777-4704,tehoptud@vutcirmeh.su,Female,927 Fuca Parkway,FALSE
2022-09-10,CUS12364576036,Leo,Diaz,(748) 354-7235,maod@zeluwpi.lr,Female,1770 Kaic Path,FALSE
2022-09-10,CUS74601335336,Lloyd,Bush,(302) 255-6059,siubuamu@itudalin.ax,Female,1698 Nioka Extension,FALSE
2022-09-10,CUS25655065536,Stella,Chapman,(527) 351-1958,bo@imi.si,Male,1020 Irzub Place,TRUE
2022-09-10,CUS25554581224,Minerva,Sullivan,(346) 942-6725,iropajfe@po.sk,Female,43 Tiid Grove,FALSE
2022-09-10,CUS76676690536,Lillie,Rhodes,(523) 955-8659,me@ne.ee,Female,944 Zilguw Path,FALSE
2022-09-10,CUS51640792212,Bernard,Bailey,(388) 260-1646,nik@vuzalow.io,Female,543 Acho Heights,TRUE
2022-09-10,CUS49199817424,Jose,Garrett,(932) 326-6209,lo@parcusinu.lt,Male,1005 Ohzek Glen,TRUE
2022-09-10,CUS78225196848,Phoebe,Rice,(281) 627-6414,zagpop@ebham.td,Female,460 Lepe Glen,TRUE
2022-09-10,CUS53764558136,Chad,Mann,(739) 605-3511,diniraika@nedi.ir,Female,1100 Usvut Highway,TRUE
2022-09-10,CUS67721962336,William,Pope,(878) 495-1742,lofjo@culin.net,Male,1297 Wiwetu Pike,TRUE
2022-09-10,CUS83044362636,Leila,Cummings,(367) 596-4917,sulco@rezi.gl,Female,1414 Serro Plaza,FALSE
2022-09-10,CUS94094828136,Dennis,Ball,(520) 539-7417,wikmersa@vewvipika.ls,Female,86 Gigiw Heights,FALSE
2022-09-10,CUS39604496936,Alberta,Wong,(743) 477-8196,cu@geodrof.ir,Male,1317 Pehor Loop,FALSE
2022-09-10,CUS42484193248,Esther,Carlson,(324) 913-1087,gime@cabu.sa,Female,1937 Nonla Road,FALSE
2022-09-10,CUS33319567024,Christina,Butler,(468) 683-2885,efa@ribfudeh.mv,Male,1641 Isefi Plaza,FALSE
2022-09-10,CUS83309037736,Floyd,Munoz,(845) 281-6111,ubho@reb.gu,Female,381 Mitez Turnpike,TRUE
2022-09-10,CUS15001505948,Joshua,Powell,(484) 972-1003,newkik@jafeh.nf,Female,1129 Kuset Center,TRUE
2022-09-10,CUS66720987524,Nathaniel,Medina,(477) 632-7332,sawuwper@oceh.gw,Male,99 Mupo Park,TRUE
2022-09-10,CUS97379863636,Mark,Chambers,(707) 443-3141,kudog@sahsi.lt,Male,1577 Kujib Terrace,FALSE
2022-09-10,CUS36901965424,Thomas,Griffith,(349) 503-3495,oha@benzudju.sm,Female,340 Gadce River,FALSE
2022-09-10,CUS98538473848,Mamie,Lyons,(486) 466-6641,wob@ovopuz.mz,Male,1834 Nuso View,TRUE
2022-09-10,CUS64249185036,Noah,Burton,(205) 530-9584,cu@kojarzo.il,Male,1833 Cazif Ridge,FALSE
2022-09-10,CUS74450916024,Mary,Harrison,(200) 846-2571,tajfojo@hobob.gn,Male,227 Efulow Court,TRUE
2022-09-10,CUS74178947924,Lela,Phelps,(201) 654-4409,tadozta@zod.si,Female,1976 Nisec Ridge,TRUE
2022-09-10,CUS29254162936,Russell,Peters,(808) 796-7540,vituga@apug.tk,Female,1777 Tinif Grove,TRUE
2022-09-10,CUS83994160336,Hallie,Weaver,(658) 832-4475,ese@koh.ee,Male,437 Alzej Way,TRUE
2022-09-10,CUS36618124824,Olivia,Douglas,(749) 621-7587,sub@ak.cl,Male,192 Ureuk Junction,FALSE
2022-09-10,CUS71688676736,Kevin,Davidson,(232) 511-9642,nur@fopumor.ee,Male,1648 Wokec Park,TRUE
2022-09-10,CUS24399216836,Leon,May,(488) 527-6329,alguv@pocemega.yt,Male,839 Owiive Avenue,TRUE
2022-09-10,CUS81380079560,Josephine,Aguilar,(477) 675-2296,va@jafo.sg,Female,1824 Hopoda Drive,FALSE
2022-09-10,CUS68712525424,Rosa,Gonzalez,(486) 399-1161,kod@cawid.sh,Male,663 Pevide Pass,TRUE
2022-09-10,CUS91955871460,Esther,Reyes,(539) 923-5768,opocozo@owiceuho.az,Female,1510 Atoza Square,TRUE
2022-09-10,CUS48861036636,Gregory,Aguilar,(428) 544-5000,wo@suz.fi,Male,1492 Fidak Road,TRUE
2022-09-10,CUS82563018636,Genevieve,Vasquez,(640) 859-3903,ola@hani.de,Female,407 Goik Path,FALSE
2022-09-10,CUS11545560624,Wesley,McKenzie,(639) 216-8141,tu@ser.sg,Male,1269 Dofga Square,TRUE
2022-09-10,CUS12599008924,Winnie,Colon,(365) 880-3413,tujubapat@bokgiwwuj.nu,Female,470 Wewew Square,TRUE
2022-09-10,CUS20709997824,Millie,Wood,(323) 954-5814,wifaker@pat.gi,Female,558 Sefi Heights,FALSE
2022-09-10,CUS19260253936,Chester,Bennett,(276) 467-8758,owuwuwafo@bug.mp,Female,362 Kanvic Square,TRUE
2022-09-10,CUS14109669048,Norman,Carroll,(577) 290-7403,we@tutemmo.us,Female,1350 Nipi Ridge,TRUE
2022-09-10,CUS25611609948,Jonathan,Burgess,(802) 706-7147,akepme@pi.ag,Female,485 Sapize View,TRUE
2022-09-10,CUS32962452824,Matthew,Gardner,(284) 606-6472,no@ni.ws,Male,1686 Mipas Center,TRUE
2022-09-10,CUS89791338124,Jeremy,Nunez,(452) 897-5918,zefe@jugidinul.ck,Male,1396 Miwmez Turnpike,FALSE
2022-09-10,CUS57848843524,Victor,Cross,(303) 952-7963,ja@safuwa.sy,Female,715 Miplem Manor,TRUE
2022-09-10,CUS23776026024,Hattie,Roberson,(736) 960-6918,nuzaf@koz.no,Female,1996 Dopo Road,TRUE
2022-09-10,CUS15552376112,Russell,Hopkins,(367) 223-9126,keifsow@rafoc.sc,Female,716 Sugroh Plaza,FALSE
2022-09-10,CUS64406779424,Alice,Barnes,(615) 493-9215,geup@sonnonid.gm,Male,436 Fofolu Pike,TRUE
2022-09-10,CUS61442797424,Mabelle,Wagner,(787) 743-1654,nonzi@cirolugi.gg,Male,1232 Hucju Turnpike,TRUE
2022-09-10,CUS52399703524,Celia,Ramirez,(909) 420-1338,pe@ejuri.zm,Female,85 Rutu Street,FALSE
2022-09-10,CUS17200876536,Rebecca,Barton,(538) 892-5491,ve@ja.gb,Female,1731 Arube Ridge,FALSE
2022-09-10,CUS85087923036,Oscar,Fletcher,(357) 679-4560,tik@nanuc.ke,Female,1547 Isefez Ridge,TRUE
2022-09-10,CUS99325248636,Stephen,Conner,(388) 509-6416,mif@ku.bq,Female,854 Cevim Center,TRUE
2022-09-10,CUS22037707624,Lottie,Walton,(507) 460-6786,obopocu@zof.cd,Male,646 Cuzes Road,TRUE
2022-09-10,CUS33587962612,John,Welch,(412) 888-8910,upfahha@aveuvetu.uk,Female,573 Omamu Extension,FALSE
2022-09-10,CUS37599568648,Stanley,Lewis,(754) 570-8861,inukah@nic.in,Female,1394 Okiev Terrace,FALSE
2022-09-10,CUS27333895060,Derek,Brady,(940) 766-3943,nurhu@kogtokki.vi,Female,435 Bafku Boulevard,FALSE
2022-09-10,CUS38521465536,Ida,Norris,(381) 230-4802,keutajuh@ruwseci.cm,Female,1682 Sila Manor,TRUE
2022-09-10,CUS42726485536,Mittie,Manning,(362) 373-9397,ovafiuk@jicrin.hm,Female,1624 Zawih Court,TRUE
2022-09-10,CUS37177476136,Irene,Collier,(784) 498-2239,cabfat@kokinaho.uy,Female,1641 Gefsiv Ridge,FALSE
2022-09-10,CUS12280255624,Adele,Schmidt,(732) 954-5845,to@raw.kr,Male,277 Jeru Parkway,FALSE
2022-09-10,CUS40877868836,Billy,Ramsey,(338) 911-6644,olgon@lo.td,Female,973 Ulha Parkway,TRUE
2022-09-10,CUS71240554936,Pearl,Douglas,(533) 383-1344,azosok@mamuglod.pe,Male,388 Cucveb Pass,FALSE
2022-09-10,CUS61639350236,Belle,Cross,(979) 680-3980,jirfo@givilbob.mu,Male,1537 Vibwu Key,TRUE
2022-09-10,CUS79954164136,Elnora,Mann,(237) 802-4187,wer@racecega.cz,Female,449 Penij Key,TRUE
2022-09-10,CUS40362308248,Mike,Patterson,(961) 400-7794,dokkalvot@ju.mc,Male,1035 Hiva Way,FALSE
2022-09-10,CUS13290658736,Caleb,French,(346) 636-8238,sormaje@jinozaba.wf,Male,1333 Jonvo Key,TRUE
2022-09-10,CUS29964344836,Frances,Hampton,(627) 782-6829,mebolaoki@uczovkez.gn,Male,10 Bevuwi Street,TRUE
2022-09-10,CUS84421821648,Lee,Pratt,(635) 450-4295,vascahav@avazojmid.kr,Female,1411 Tovmuz Extension,FALSE
2022-09-10,CUS29841485824,Etta,Cortez,(932) 785-4614,kehiotu@kajedo.mn,Female,1732 Moah Highway,TRUE
2022-09-10,CUS41624147524,Lou,Hansen,(409) 719-6083,pigbujma@bezojti.zw,Female,592 Funuc Heights,TRUE
2022-09-10,CUS61556440336,Ina,Clayton,(770) 224-9645,li@pizar.na,Female,1544 Pilap Glen,FALSE
2022-09-10,CUS60838940324,Emma,Riley,(865) 264-7526,tumipab@erufa.rw,Male,903 Rallu Place,TRUE
2022-09-10,CUS88256535012,Kyle,Robinson,(579) 765-9161,paafi@puv.am,Female,1157 Reicu Pass,FALSE
2022-09-10,CUS51140160136,Billy,Stone,(765) 240-4382,saod@cekril.rs,Female,1254 Voek Path,TRUE
2022-09-10,CUS15297767124,Donald,James,(625) 460-3180,sin@esuaka.bh,Female,276 Ripe Ridge,FALSE
2022-09-10,CUS73126239524,Millie,Gregory,(620) 398-5048,ewu@famos.gu,Male,1018 Bulu Path,TRUE
2022-09-10,CUS94469399324,Minerva,Campbell,(259) 790-9629,suha@patteheni.st,Male,654 Miip Highway,FALSE
2022-09-10,CUS61468036660,Iva,Richards,(402) 910-1721,taid@kokcakzis.nl,Female,155 Igunu Manor,TRUE
2022-09-10,CUS44657101324,Steve,Maxwell,(459) 731-9730,favvik@berwat.co.uk,Male,1126 Nippe Manor,TRUE
2022-09-10,CUS71538174324,Nelle,Jackson,(449) 470-7652,olood@hiv.am,Male,238 Bevtug Manor,FALSE
2022-09-10,CUS83130132236,Lawrence,Page,(207) 854-4474,gegeb@paawu.li,Female,18 Hamah Way,FALSE
2022-09-10,CUS36669491624,Andre,Bass,(828) 772-5444,sizat@muvzenve.ph,Female,810 Baddep Point,FALSE
2022-09-10,CUS78183136036,Jeremiah,Castillo,(457) 907-3420,duni@recpuh.fj,Male,1431 Woov Terrace,FALSE
2022-09-10,CUS75909791648,Larry,Hughes,(400) 862-6893,doibidu@zuzkalnag.cl,Female,1957 Ifobon Court,TRUE
2022-09-10,CUS98097573624,Willie,Lucas,(279) 999-7212,moar@fo.ug,Male,74 Obisi Glen,FALSE
2022-09-10,CUS26284284536,Mabelle,Green,(659) 758-8936,ro@ogbagij.gh,Male,120 Jamevu Road,FALSE
2022-09-10,CUS96409562136,Jimmy,Gross,(379) 427-9637,likewaf@lawnat.kn,Female,535 Fosen Manor,TRUE
2022-09-10,CUS71653895848,Ruth,Bass,(960) 804-8230,ra@novsok.lu,Female,873 Zagej Lane,TRUE
2022-09-10,CUS92546834148,Franklin,White,(587) 958-1569,ir@cejcosak.tp,Male,854 Dethac Junction,TRUE
2022-09-10,CUS17068254624,Jay,Mann,(439) 360-1730,muha@wenhorad.tk,Male,1282 Iwiv Street,TRUE
2022-09-10,CUS79541516936,Rose,Murphy,(473) 437-2508,ohopimike@japi.sb,Female,328 Wolgi Circle,TRUE
2022-09-10,CUS59106121524,Alfred,Alvarez,(328) 834-2059,ji@mivnagi.jp,Male,471 Jecluh Avenue,FALSE
2022-09-10,CUS86599966348,Sara,Harrington,(420) 721-1170,jifegmo@vecej.tg,Female,1942 Pulvib Center,TRUE
2022-09-10,CUS22663603048,Marcus,Ortega,(227) 450-1338,cezmuked@bi.dj,Male,1341 Vezdul Circle,FALSE
2022-09-10,CUS50101923324,Irene,Jacobs,(776) 388-2195,oj@mosileaba.mq,Female,896 Vovwu Park,TRUE
2022-09-10,CUS17089897160,Georgie,Barnes,(802) 446-9483,iniov@avhof.sa,Male,68 Cubic Road,TRUE
2022-09-10,CUS62034477524,Seth,Rose,(824) 691-1918,pudko@gafzaide.ar,Female,1625 Kahba Parkway,TRUE
2022-09-10,CUS66985615424,Theresa,Kennedy,(841) 862-4109,iciicinic@ru.mx,Female,239 Sunwe Circle,TRUE
2022-09-10,CUS13486962124,Derek,Allen,(351) 424-1682,cucpot@depem.ng,Male,1646 Ipci Park,TRUE
2022-09-10,CUS50959318824,Kevin,Murphy,(881) 684-9603,anu@na.bf,Male,1486 Rogju Ridge,TRUE
2022-09-10,CUS58742614836,Lizzie,Leonard,(547) 372-4503,al@cu.et,Female,575 Peboh Place,FALSE
2022-09-10,CUS87819310124,Genevieve,Fletcher,(701) 241-6768,waf@rod.sj,Male,199 Gobnod Junction,FALSE
2022-09-10,CUS54356047048,Lily,Griffin,(652) 466-1652,dadnozegu@famepwu.bb,Female,516 Vufon Avenue,TRUE
2022-09-10,CUS77052188812,Chad,Soto,(430) 729-2223,co@heocodov.pk,Female,846 Kicta Heights,TRUE
2022-09-10,CUS53910524160,Nathaniel,Atkins,(479) 852-5260,pov@pureg.bj,Female,862 Ugilok Pass,FALSE
2022-09-10,CUS40720453324,Margaret,Underwood,(847) 998-5061,aldo@liv.jp,Male,1774 Seog Court,TRUE
2022-09-10,CUS38765164736,Viola,Dean,(806) 567-4009,bor@boh.cy,Male,1483 Ehagug Trail,TRUE
2022-09-10,CUS76838734724,Mildred,Holland,(410) 541-4407,fapaahi@coeguize.mg,Male,956 Gejzo Pike,FALSE
2022-09-10,CUS57443650436,Mabelle,Fisher,(606) 239-6836,sofwa@riucoluj.ar,Female,40 Zolol Point,FALSE
2022-09-10,CUS83804580124,Mattie,Parsons,(548) 345-9883,seafada@tavar.at,Male,1050 Duhfis Extension,TRUE
2022-09-10,CUS80304335624,Gussie,Hanson,(463) 581-4846,koz@osoamtaw.cu,Male,870 Zakan Road,FALSE
2022-09-10,CUS52457654924,Hattie,Martin,(318) 568-8440,itaci@bi.sj,Female,1769 Vahnuh Mill,TRUE
2022-09-10,CUS47405390524,Daisy,Lambert,(778) 664-6321,li@mod.lu,Female,310 Hoho Circle,FALSE
2022-09-10,CUS67635497336,Sally,Ballard,(973) 744-7980,osfuhab@tubog.ne,Male,1911 Puffo Center,FALSE
2022-09-10,CUS92636037736,Cory,Lynch,(257) 646-6882,wibij@wuhgu.cd,Female,1380 Atasor Place,TRUE
2022-09-10,CUS69726304248,Lillie,Olson,(414) 735-1555,ekebujwo@vib.kz,Male,520 Caeh Mill,FALSE
2022-09-10,CUS17402467412,Nelle,Flores,(479) 689-6677,ojesipe@sof.tv,Male,1182 Efedaw Park,TRUE
2022-09-10,CUS42656389036,Mike,Chavez,(760) 610-6519,amecaas@jacovo.sk,Female,896 Ilki Glen,FALSE
2022-09-10,CUS54342451536,Luella,Carson,(415) 808-7629,ame@tuji.vu,Female,808 Rebsaf Park,FALSE
2022-09-10,CUS37659886436,Mildred,Casey,(583) 945-5278,jewelul@mok.md,Male,1900 Lire Manor,FALSE
2022-09-10,CUS99997270236,Marian,Kelly,(738) 585-6047,sup@conajir.my,Female,391 Mefo Glen,TRUE
2022-09-10,CUS71967981036,Theresa,Lowe,(602) 221-2524,fase@vus.sg,Female,1467 Nekvaj Way,FALSE
2022-09-10,CUS11648424824,Evelyn,Hogan,(717) 312-3303,bem@gowlaftup.et,Male,466 Tudpe Trail,TRUE
2022-09-10,CUS13144514724,Alvin,Larson,(778) 495-6444,panef@ejzaori.sn,Female,263 Nohli Court,FALSE
2022-09-10,CUS25265085924,Jessie,Munoz,(976) 574-3368,vamoz@paofhem.bs,Female,1155 Wemcu Loop,FALSE
2022-09-10,CUS45474051124,Lawrence,Page,(668) 659-7860,bu@ec.so,Female,1685 Eniri Plaza,FALSE
2022-09-10,CUS47776834724,Birdie,Curtis,(307) 670-9412,udutol@cu.no,Male,1131 Pewac Ridge,TRUE
2022-09-10,CUS81311944136,Dorothy,Owen,(308) 788-2749,afcadja@ambebide.lr,Female,177 Budgu Turnpike,TRUE
2022-09-10,CUS49369555148,Phoebe,Wolfe,(258) 572-9744,cuoztek@amaozwov.bb,Male,371 Tibzor Place,FALSE
2022-09-10,CUS84262749724,Bobby,Bass,(758) 928-8816,ra@uc.dj,Female,1080 Depaf Street,TRUE
2022-09-10,CUS15846142636,Florence,Parks,(314) 643-9178,da@lensanefu.io,Male,1080 Loza Point,TRUE
2022-09-10,CUS40811578512,Tommy,Howard,(720) 202-1035,faci@cocakkur.pw,Female,668 Wocuc Lane,FALSE
2022-09-10,CUS73492083124,Clyde,Rowe,(972) 681-5363,giwmawhi@cufjege.eu,Female,658 Ipezub Extension,FALSE
2022-09-10,CUS28472421024,Barbara,Briggs,(662) 442-9516,tamog@hegozme.bi,Male,1223 Omku Manor,TRUE
2022-09-10,CUS66654076524,Randall,Underwood,(830) 884-1244,wogdu@uz.do,Male,598 Servu Highway,TRUE
2022-09-10,CUS19197701224,Oscar,Peterson,(658) 355-6155,gi@fuzibvig.gw,Female,1327 Daovu Glen,FALSE
2022-09-10,CUS17555724624,Mabelle,Clarke,(825) 948-8523,ire@pa.cc,Female,285 Soli Center,TRUE
2022-09-10,CUS28362527924,Irene,Reese,(776) 781-6323,mezposa@remuz.do,Female,1799 Topu Trail,TRUE
2022-09-10,CUS96137020336,Lela,Pittman,(255) 244-8920,hefpirzu@zab.kg,Male,1571 Wovgaj Parkway,FALSE
2022-09-10,CUS44613776536,Jackson,Chapman,(322) 783-8039,ovujufdic@fetare.ms,Male,829 Rebjob Turnpike,TRUE
2022-09-10,CUS98789189124,Cecilia,Harrison,(976) 280-5439,udoazdul@epbi.uz,Female,1058 Gokim Park,FALSE
2022-09-10,CUS63421887336,Florence,Robinson,(234) 401-1966,rowvaw@ohu.kp,Female,430 Oruin Glen,TRUE
2022-09-10,CUS72988319812,Nathaniel,Berry,(264) 393-3856,nesfe@behigij.ms,Male,92 Romba Center,TRUE
2022-09-10,CUS24746615548,Carolyn,Hale,(801) 511-6910,udego@salacun.ws,Male,508 Romo Extension,FALSE
2022-09-10,CUS35046037324,Charlotte,Wagner,(943) 769-9481,otowifib@tihdezij.nu,Female,478 Vagov Glen,FALSE
2022-09-10,CUS57439013148,Essie,Bell,(933) 630-1107,pofa@mekepec.ee,Female,1378 Lepto Grove,TRUE
2022-09-10,CUS77802923136,Linnie,Sutton,(847) 693-5910,ufe@li.om,Female,1268 Ekohe Terrace,FALSE
2022-09-10,CUS74140817236,Katherine,Simon,(218) 473-1608,iszuki@hirucah.gm,Male,1893 Adbo Extension,FALSE
2022-09-10,CUS79197330636,Jeff,Porter,(519) 776-3591,ced@kez.by,Female,1433 Efujuz Trail,FALSE
2022-09-10,CUS74464537124,Marion,Stanley,(627) 383-3062,pi@jaczo.az,Female,1452 Sehset Street,FALSE
2022-09-10,CUS69795407648,Patrick,Greene,(866) 874-6777,levfagibe@owvoom.py,Male,1497 Gedu Turnpike,TRUE
2022-09-10,CUS24429172536,Henry,Baker,(471) 377-9311,ag@walebzu.va,Female,916 Hisudu Key,TRUE
2022-09-10,CUS31971530760,Ellen,Sherman,(575) 918-1179,updo@liali.lb,Female,1460 Kiwaw View,TRUE
2022-09-10,CUS51238615324,Jay,McLaughlin,(941) 417-5423,herfa@kog.qa,Male,627 Kajog Street,TRUE
2022-09-10,CUS53467049048,Samuel,Rogers,(486) 260-3900,mi@cuwfimoso.ph,Male,313 Aceko Manor,TRUE
2022-09-10,CUS24730172536,Darrell,Price,(538) 611-6120,fe@bo.fi,Male,1225 Bavcuw Mill,TRUE
2022-09-10,CUS83883446736,Landon,Myers,(873) 353-7153,eha@fosnabawa.mn,Male,848 Ukdig Glen,FALSE
2022-09-10,CUS49427777960,Lawrence,Boone,(821) 486-5089,kiswafa@sewgacken.ax,Female,150 Ekeeb Extension,TRUE
2022-09-10,CUS92529624448,Tom,Wagner,(642) 983-3659,ofmi@ci.by,Male,1368 Kito Junction,TRUE
2022-09-10,CUS96156998624,Alan,Thompson,(211) 217-6931,wa@foinpif.ye,Female,100 Zuzfa View,TRUE
2022-09-10,CUS86946192924,Bruce,Lawrence,(547) 605-1778,rosimuk@pap.ke,Male,1402 Pozos Point,TRUE
2022-09-10,CUS16966464448,Nora,Dixon,(434) 759-7899,ewiamjok@woj.sk,Female,1142 Bodaf Point,FALSE
2022-09-10,CUS88717906348,Minnie,Price,(831) 270-8441,edouwdud@ocaakowi.kh,Female,1002 Dizgin Trail,TRUE
